Timestamp PC,Voltage (V),Current (A),Label
2025-07-09 06:36:22.543,133.07,0.00000000,2
2025-07-09 06:36:22.748,178.92,0.00000000,2
2025-07-09 06:36:23.004,205.07,0.00000000,2
2025-07-09 06:36:23.336,165.85,0.00000000,2
2025-07-09 06:36:23.553,178.92,0.00000000,2
2025-07-09 06:36:23.859,205.07,0.06000000,2
2025-07-09 06:36:24.103,135.92,0.00000000,2
2025-07-09 06:36:24.330,205.07,0.00000000,2
2025-07-09 06:36:24.557,167.35,0.00000000,2
2025-07-09 06:36:24.821,173.13,0.07000000,2
2025-07-09 06:36:25.059,167.35,0.00000000,2
2025-07-09 06:36:25.334,161.88,0.00000000,2
2025-07-09 06:36:25.619,325.00,0.06000000,2
2025-07-09 06:36:25.934,159.73,0.00000000,2
2025-07-09 06:36:26.176,302.50,0.06000000,2
2025-07-09 06:36:26.463,129.56,0.00000000,2
2025-07-09 06:36:26.789,176.16,0.00000000,2
2025-07-09 06:36:26.996,328.03,0.06000000,2
2025-07-09 06:36:27.261,129.56,0.00000000,2
2025-07-09 06:36:27.464,175.99,0.08000000,2
2025-07-09 06:36:27.666,171.69,0.08000000,2
2025-07-09 06:36:27.932,167.35,0.00000000,2
2025-07-09 06:36:28.224,133.07,0.00000000,2
2025-07-09 06:36:28.442,205.07,0.00000000,2
2025-07-09 06:36:28.733,159.73,0.00000000,2
2025-07-09 06:36:29.006,302.45,0.05000000,2
2025-07-09 06:36:29.291,205.07,0.00000000,2
2025-07-09 06:36:29.503,135.92,0.00000000,2
2025-07-09 06:36:29.770,185.29,0.07000000,2
2025-07-09 06:36:30.011,205.07,0.00000000,2
2025-07-09 06:36:30.244,135.92,0.00000000,2
2025-07-09 06:36:30.487,135.92,0.00000000,2
2025-07-09 06:36:30.808,176.16,0.00000000,2
2025-07-09 06:36:31.037,176.28,0.06000000,2
2025-07-09 06:36:31.363,300.00,0.06000000,2
2025-07-09 06:36:31.588,205.07,0.00000000,2
2025-07-09 06:36:31.820,171.69,0.08000000,2
2025-07-09 06:36:32.119,171.69,0.17000000,2
2025-07-09 06:36:32.350,176.28,0.06000000,2
2025-07-09 06:36:32.574,300.00,0.06000000,2
2025-07-09 06:36:32.851,300.00,0.07000000,2
2025-07-09 06:36:33.087,181.61,0.07000000,2
2025-07-09 06:36:33.404,176.16,0.00000000,2
2025-07-09 06:36:33.734,135.92,0.00000000,2
2025-07-09 06:36:33.941,175.61,0.00000000,2
2025-07-09 06:36:34.154,174.13,0.06000000,2
2025-07-09 06:36:34.452,205.07,0.05000000,2
2025-07-09 06:36:34.667,129.56,0.02000000,2
2025-07-09 06:36:34.927,165.85,0.02000000,2
2025-07-09 06:36:35.198,133.07,0.00000000,2
2025-07-09 06:36:35.471,176.28,0.08000000,2
2025-07-09 06:36:35.725,178.92,0.00000000,2
2025-07-09 06:36:36.053,181.61,0.10000000,2
2025-07-09 06:36:36.261,300.00,0.07000000,2
2025-07-09 06:36:36.470,135.92,0.00000000,2
2025-07-09 06:36:36.715,205.07,0.07000000,2
2025-07-09 06:36:36.961,133.07,0.00000000,2
2025-07-09 06:36:37.195,309.55,0.08000000,2
2025-07-09 06:36:37.521,178.92,0.06000000,2
2025-07-09 06:36:37.810,135.92,0.00000000,2
2025-07-09 06:36:38.139,205.07,0.00000000,2
2025-07-09 06:36:38.376,175.99,0.06000000,2
2025-07-09 06:36:38.640,176.16,0.00000000,2
2025-07-09 06:36:38.853,172.56,0.00000000,2
2025-07-09 06:36:39.185,300.00,0.07000000,2
2025-07-09 06:36:39.497,133.07,0.00000000,2
2025-07-09 06:36:39.761,176.28,0.07000000,2
2025-07-09 06:36:40.040,321.30,0.06000000,2
2025-07-09 06:36:40.316,176.16,0.00000000,2
2025-07-09 06:36:40.597,173.13,0.13000000,2
2025-07-09 06:36:40.846,133.07,0.00000000,2
2025-07-09 06:36:41.111,159.73,0.00000000,2
2025-07-09 06:36:41.368,174.13,0.00000000,2
2025-07-09 06:36:41.695,133.07,0.00000000,2
2025-07-09 06:36:41.923,159.73,0.00000000,2
2025-07-09 06:36:42.180,205.07,0.03000000,2
2025-07-09 06:36:42.447,205.07,0.00000000,2
2025-07-09 06:36:42.714,159.73,0.00000000,2
2025-07-09 06:36:42.962,205.07,0.06000000,2
2025-07-09 06:36:43.174,183.85,0.06000000,2
2025-07-09 06:36:43.414,174.50,0.00000000,2
2025-07-09 06:36:43.710,328.03,0.08000000,2
2025-07-09 06:36:43.988,205.07,0.03000000,2
2025-07-09 06:36:44.290,203.99,0.07000000,2
2025-07-09 06:36:44.586,205.07,0.00000000,2
2025-07-09 06:36:44.812,306.62,0.08000000,2
2025-07-09 06:36:45.076,177.39,0.00000000,2
2025-07-09 06:36:45.352,206.43,0.06000000,2
2025-07-09 06:36:45.581,129.56,0.02000000,2
2025-07-09 06:36:45.876,133.07,0.00000000,2
2025-07-09 06:36:46.157,205.07,0.06000000,2
2025-07-09 06:36:46.415,333.06,0.07000000,2
2025-07-09 06:36:46.634,206.43,0.05000000,2
2025-07-09 06:36:46.920,206.43,0.05000000,2
2025-07-09 06:36:47.137,135.92,0.00000000,2
2025-07-09 06:36:47.338,175.99,0.06000000,2
2025-07-09 06:36:47.671,302.50,0.06000000,2
2025-07-09 06:36:47.950,206.43,0.00000000,2
2025-07-09 06:36:48.153,328.03,0.06000000,2
2025-07-09 06:36:48.373,205.07,0.04000000,2
2025-07-09 06:36:48.685,300.00,0.07000000,2
2025-07-09 06:36:48.938,325.00,0.06000000,2
