Timestamp PC,Voltage (V),Current (A),Label
2025-07-09 08:14:22.013,205.19,0.06000000,2
2025-07-09 08:14:22.312,171.69,0.07000000,2
2025-07-09 08:14:22.560,135.92,0.00000000,2
2025-07-09 08:14:22.809,176.16,0.00000000,2
2025-07-09 08:14:23.016,178.92,0.08000000,2
2025-07-09 08:14:23.277,178.92,0.08000000,2
2025-07-09 08:14:23.494,322.81,0.06000000,2
2025-07-09 08:14:23.708,321.30,0.06000000,2
2025-07-09 08:14:23.937,178.92,0.00000000,2
2025-07-09 08:14:24.210,306.16,0.07000000,2
2025-07-09 08:14:24.430,171.69,0.04000000,2
2025-07-09 08:14:24.756,205.07,0.00000000,2
2025-07-09 08:14:24.973,172.56,0.00000000,2
2025-07-09 08:14:25.183,321.30,0.06000000,2
2025-07-09 08:14:25.445,205.19,0.06000000,2
2025-07-09 08:14:25.713,176.16,0.00000000,2
2025-07-09 08:14:25.954,205.07,0.06000000,2
2025-07-09 08:14:26.262,306.62,0.10000000,2
2025-07-09 08:14:26.481,167.35,0.00000000,2
2025-07-09 08:14:26.811,171.69,0.10000000,2
2025-07-09 08:14:27.109,206.43,0.05000000,2
2025-07-09 08:14:27.400,170.39,0.00000000,2
2025-07-09 08:14:27.608,205.19,0.08000000,2
2025-07-09 08:14:27.866,172.56,0.00000000,2
2025-07-09 08:14:28.154,174.13,0.06000000,2
2025-07-09 08:14:28.388,135.92,0.00000000,2
2025-07-09 08:14:28.598,179.91,0.08000000,2
2025-07-09 08:14:28.802,181.61,0.11000000,2
2025-07-09 08:14:29.104,178.92,0.00000000,2
2025-07-09 08:14:29.323,178.98,0.00000000,2
2025-07-09 08:14:29.524,302.45,0.06000000,2
2025-07-09 08:14:29.772,176.16,0.00000000,2
2025-07-09 08:14:30.018,205.07,0.02000000,2
2025-07-09 08:14:30.298,309.55,0.09000000,2
2025-07-09 08:14:30.593,205.19,0.00000000,2
2025-07-09 08:14:30.823,178.92,0.00000000,2
2025-07-09 08:14:31.111,172.56,0.00000000,2
2025-07-09 08:14:31.394,205.07,0.06000000,2
2025-07-09 08:14:31.693,205.07,0.00000000,2
2025-07-09 08:14:31.975,159.73,0.00000000,2
2025-07-09 08:14:32.252,205.07,0.02000000,2
2025-07-09 08:14:32.490,133.07,0.00000000,2
2025-07-09 08:14:32.714,178.98,0.00000000,2
2025-07-09 08:14:32.926,181.61,0.09000000,2
2025-07-09 08:14:33.215,205.07,0.06000000,2
2025-07-09 08:14:33.442,205.19,0.07000000,2
2025-07-09 08:14:33.756,161.88,0.00000000,2
2025-07-09 08:14:33.992,179.91,0.07000000,2
2025-07-09 08:14:34.218,333.06,0.08000000,2
2025-07-09 08:14:34.433,133.07,0.00000000,2
2025-07-09 08:14:34.674,133.07,0.00000000,2
2025-07-09 08:14:34.907,172.56,0.00000000,2
2025-07-09 08:14:35.110,205.07,0.00000000,2
2025-07-09 08:14:35.351,206.43,0.06000000,2
2025-07-09 08:14:35.668,203.99,0.06000000,2
2025-07-09 08:14:35.927,176.28,0.08000000,2
2025-07-09 08:14:36.162,178.79,0.07000000,2
2025-07-09 08:14:36.473,129.56,0.00000000,2
2025-07-09 08:14:36.737,181.61,0.00000000,2
2025-07-09 08:14:37.017,181.61,0.08000000,2
2025-07-09 08:14:37.311,205.07,0.00000000,2
2025-07-09 08:14:37.586,133.07,0.00000000,2
